"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-1.5]","tests.catalog.taxons","Wed Nov 05 15:44:39 UTC 2025","skipped","Wed Nov 05 15:44:40 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","194","test_TC122_Crear_taxon_con_solo_campos_requeridos","tests.catalog.taxons","Wed Nov 05 15:44:43 UTC 2025","passed","Wed Nov 05 15:44:44 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","162","test_TC112_Validar_error_al_obtener_taxon_por_code_inexistente","tests.catalog.taxons","Wed Nov 05 15:44:42 UTC 2025","passed","Wed Nov 05 15:44:42 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","240","test_TC_Autenticacion_fallida_401[api@example.com- sylius-api ]","tests.login","Wed Nov 05 15:45:24 UTC 2025","passed","Wed Nov 05 15:45:24 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","184","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd-test slug]","tests.catalog.taxons","Wed Nov 05 15:45:21 UTC 2025","passed","Wed Nov 05 15:45:21 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","184","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-test slug]","tests.catalog.taxons","Wed Nov 05 15:44:52 UTC 2025","passed","Wed Nov 05 15:44:52 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","277","test_TC_Obtener_lista_de_taxones_con_paginacion_valida[1-None]","tests.catalog.taxons","Wed Nov 05 15:44:37 UTC 2025","passed","Wed Nov 05 15:44:38 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","267","test_TC_91_Autenticacion_exitosa_con_email_y_contrasena_validos[api@example.com-sylius-api]","tests.login","Wed Nov 05 15:45:22 UTC 2025","passed","Wed Nov 05 15:45:22 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","146","test_TC_Autenticacion_fallida_401[asdfSDFs23d-sylius-api]","tests.login","Wed Nov 05 15:45:23 UTC 2025","passed","Wed Nov 05 15:45:23 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","159","test_TC114_Validar_error_al_obtener_taxon_con_token_invalido","tests.catalog.taxons","Wed Nov 05 15:44:42 UTC 2025","passed","Wed Nov 05 15:44:42 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","149","test_TC113_Validar_error_al_obtener_taxon_sin_autenticacion","tests.catalog.taxons","Wed Nov 05 15:44:42 UTC 2025","passed","Wed Nov 05 15:44:42 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","148","test_TC_Autenticacion_fallida_400[payload2]","tests.login","Wed Nov 05 15:45:24 UTC 2025","passed","Wed Nov 05 15:45:24 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","242","test_TC_Autenticacion_fallida_401[api@example.com-SYLIUS-API]","tests.login","Wed Nov 05 15:45:23 UTC 2025","passed","Wed Nov 05 15:45:24 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","337","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-uno]","tests.catalog.taxons","Wed Nov 05 15:44:40 UTC 2025","skipped","Wed Nov 05 15:44:40 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","196","test_TC134_Crear_taxon_con_estado_desactivado","tests.catalog.taxons","Wed Nov 05 15:44:48 UTC 2025","passed","Wed Nov 05 15:44:48 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","186","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[-1-1]","tests.catalog.taxons","Wed Nov 05 15:44:38 UTC 2025","passed","Wed Nov 05 15:44:39 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","166","test_TC115_Obtener_taxon_con_imagen_asociado","tests.catalog.taxons","Wed Nov 05 15:44:42 UTC 2025","passed","Wed Nov 05 15:44:42 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","324","test_TC108_Listar_taxones_con_token_invalido","tests.catalog.taxons","Wed Nov 05 15:44:37 UTC 2025","passed","Wed Nov 05 15:44:37 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","335","test_TC116_Obtener_taxon_sin_imagen_asociado","tests.catalog.taxons","Wed Nov 05 15:44:42 UTC 2025","passed","Wed Nov 05 15:44:43 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","207","test_TC_Crear_taxon_con_code_valido[a]","tests.catalog.taxons","Wed Nov 05 15:44:44 UTC 2025","passed","Wed Nov 05 15:44:44 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","172","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Wed Nov 05 15:44:52 UTC 2025","passed","Wed Nov 05 15:44:53 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","417","test_TC128_Crear_taxon_con_referencia_de_taxon_padre_valido","tests.catalog.taxons","Wed Nov 05 15:44:46 UTC 2025","passed","Wed Nov 05 15:44:47 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","172","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Wed Nov 05 15:45:15 UTC 2025","passed","Wed Nov 05 15:45:16 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","166","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb]","tests.catalog.taxons","Wed Nov 05 15:44:52 UTC 2025","passed","Wed Nov 05 15:44:52 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","436","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-None]","tests.catalog.taxons","Wed Nov 05 15:44:40 UTC 2025","skipped","Wed Nov 05 15:44:40 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","196","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[a-test-slug]","tests.catalog.taxons","Wed Nov 05 15:44:49 UTC 2025","passed","Wed Nov 05 15:44:49 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","188","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test_slug]","tests.catalog.taxons","Wed Nov 05 15:44:51 UTC 2025","passed","Wed Nov 05 15:44:51 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","195","test_TC121_Crear_taxon_con_todos_los_campos_validos","tests.catalog.taxons","Wed Nov 05 15:44:43 UTC 2025","passed","Wed Nov 05 15:44:43 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","342","test_TC_Obtener_lista_de_taxones_con_paginacion_valida[1-0]","tests.catalog.taxons","Wed Nov 05 15:44:38 UTC 2025","passed","Wed Nov 05 15:44:38 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","269","test_TC_91_Autenticacion_exitosa_con_email_y_contrasena_validos[API@EXAMPLE.COM-sylius-api]","tests.login","Wed Nov 05 15:45:22 UTC 2025","passed","Wed Nov 05 15:45:23 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","188","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[a-a]","tests.catalog.taxons","Wed Nov 05 15:44:49 UTC 2025","passed","Wed Nov 05 15:44:49 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","172","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee-Test_#12/]","tests.catalog.taxons","Wed Nov 05 15:45:22 UTC 2025","passed","Wed Nov 05 15:45:22 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","356","test_TC_Crear_taxon_con_code_valido[code-test]","tests.catalog.taxons","Wed Nov 05 15:44:45 UTC 2025","passed","Wed Nov 05 15:44:45 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","169","test_TC_Autenticacion_fallida_400[None]","tests.login","Wed Nov 05 15:45:25 UTC 2025","passed","Wed Nov 05 15:45:25 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","191","test_TC385_Crear_taxon_con_mas_de_una_traduccion_valida","tests.catalog.taxons","Wed Nov 05 15:44:53 UTC 2025","passed","Wed Nov 05 15:44:53 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","162","test_TC124_Validar_error_al_crear_taxon_con_token_invalido","tests.catalog.taxons","Wed Nov 05 15:44:44 UTC 2025","passed","Wed Nov 05 15:44:44 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","165","test_TC_Autenticacion_fallida_400[payload0]","tests.login","Wed Nov 05 15:45:24 UTC 2025","passed","Wed Nov 05 15:45:24 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","480","test_TC106_Obtener_lista_de_taxones","tests.catalog.taxons","Wed Nov 05 15:44:36 UTC 2025","passed","Wed Nov 05 15:44:37 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","194","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc-ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff]","tests.catalog.taxons","Wed Nov 05 15:45:20 UTC 2025","passed","Wed Nov 05 15:45:20 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","173","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[uno-1]","tests.catalog.taxons","Wed Nov 05 15:44:39 UTC 2025","passed","Wed Nov 05 15:44:39 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","182","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[0-1]","tests.catalog.taxons","Wed Nov 05 15:44:38 UTC 2025","passed","Wed Nov 05 15:44:38 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","168","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-Test_#12/]","tests.catalog.taxons","Wed Nov 05 15:44:53 UTC 2025","passed","Wed Nov 05 15:44:53 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","203","test_TC386_Crear_taxon_con_descripcion_en_traduccion","tests.catalog.taxons","Wed Nov 05 15:44:53 UTC 2025","passed","Wed Nov 05 15:44:53 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","182","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Wed Nov 05 15:45:16 UTC 2025","passed","Wed Nov 05 15:45:16 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","182","test_TC_Validar_error_al_actualizar_taxon_con_posicion_invalida[-1]","tests.catalog.taxons","Wed Nov 05 15:45:04 UTC 2025","skipped","Wed Nov 05 15:45:05 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","176","test_TC_Validar_error_al_crear_taxon_con_code_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-code: The code must not be longer than 255 characters.]","tests.catalog.taxons","Wed Nov 05 15:44:46 UTC 2025","passed","Wed Nov 05 15:44:46 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","189","test_TC129_Validar_error_al_crear_taxon_con_referencia_de_taxon_padre_invalido","tests.catalog.taxons","Wed Nov 05 15:44:47 UTC 2025","passed","Wed Nov 05 15:44:48 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","165","test_TC123_Validar_error_al_crear_taxon_sin_autenticacion","tests.catalog.taxons","Wed Nov 05 15:44:44 UTC 2025","passed","Wed Nov 05 15:44:44 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","186","test_TC147_Actualizar_agregando_traduccion_nueva_a_taxon","tests.catalog.taxons","Wed Nov 05 15:45:07 UTC 2025","passed","Wed Nov 05 15:45:07 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","192","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[d-test_slug]","tests.catalog.taxons","Wed Nov 05 15:45:11 UTC 2025","passed","Wed Nov 05 15:45:11 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","182","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[ -1]","tests.catalog.taxons","Wed Nov 05 15:44:39 UTC 2025","passed","Wed Nov 05 15:44:39 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","173","test_TC136_Validar_error_al_actualizar_taxon_inexistente","tests.catalog.taxons","Wed Nov 05 15:44:55 UTC 2025","passed","Wed Nov 05 15:44:56 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","184","test_TC137_Validar_error_al_actualizar_taxon_sin_code","tests.catalog.taxons","Wed Nov 05 15:44:56 UTC 2025","passed","Wed Nov 05 15:44:57 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","176","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Wed Nov 05 15:44:52 UTC 2025","passed","Wed Nov 05 15:44:52 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","167","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-Test_#12/]","tests.catalog.taxons","Wed Nov 05 15:44:52 UTC 2025","passed","Wed Nov 05 15:44:52 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","189","test_TC140_Actualizar_taxon_con_referencia_de_taxon_padre_valido","tests.catalog.taxons","Wed Nov 05 15:44:59 UTC 2025","passed","Wed Nov 05 15:44:59 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","189","test_TC_Crear_taxon_con_code_valido[code_test]","tests.catalog.taxons","Wed Nov 05 15:44:45 UTC 2025","passed","Wed Nov 05 15:44:46 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","212","test_TC_Actualizar_taxon_con_posicion_valida[1]","tests.catalog.taxons","Wed Nov 05 15:45:03 UTC 2025","passed","Wed Nov 05 15:45:03 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","200","test_TC_Crear_taxon_con_code_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Wed Nov 05 15:44:44 UTC 2025","passed","Wed Nov 05 15:44:45 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","172","test_TC_Validar_error_al_actualizar_taxon_con_posicion_invalida[1.5]","tests.catalog.taxons","Wed Nov 05 15:45:04 UTC 2025","passed","Wed Nov 05 15:45:04 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","341","test_TC_Obtener_lista_de_taxones_con_paginacion_valida[1-1]","tests.catalog.taxons","Wed Nov 05 15:44:38 UTC 2025","passed","Wed Nov 05 15:44:38 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","333","test_TC107_Listar_taxones_sin_autenticacion","tests.catalog.taxons","Wed Nov 05 15:44:37 UTC 2025","passed","Wed Nov 05 15:44:37 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","179","test_TC146_Actualizar_traduccion_existente_de_un_taxon","tests.catalog.taxons","Wed Nov 05 15:45:06 UTC 2025","skipped","Wed Nov 05 15:45:06 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","201","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh-test_slug]","tests.catalog.taxons","Wed Nov 05 15:45:15 UTC 2025","passed","Wed Nov 05 15:45:15 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","190","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff-ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd]","tests.catalog.taxons","Wed Nov 05 15:45:13 UTC 2025","passed","Wed Nov 05 15:45:13 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","176","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-test slug]","tests.catalog.taxons","Wed Nov 05 15:45:17 UTC 2025","passed","Wed Nov 05 15:45:17 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","161","test_TC139_Validar_error_al_actualizar_taxon_con_token_invalido","tests.catalog.taxons","Wed Nov 05 15:44:58 UTC 2025","passed","Wed Nov 05 15:44:58 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","173","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test slug]","tests.catalog.taxons","Wed Nov 05 15:44:53 UTC 2025","passed","Wed Nov 05 15:44:53 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","179","test_TC_Validar_error_al_crear_taxon_con_code_invalido[-code: Please enter taxon code.]","tests.catalog.taxons","Wed Nov 05 15:44:46 UTC 2025","passed","Wed Nov 05 15:44:46 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","193","test_TC133_Crear_taxon_con_estado_activado","tests.catalog.taxons","Wed Nov 05 15:44:48 UTC 2025","passed","Wed Nov 05 15:44:48 UTC 2025","","test_HU12_EA_POST_Taxon","",""
