"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","395","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test-slug]","tests.catalog.taxons","Sat Nov 22 12:50:27 UTC 2025","passed","Sat Nov 22 12:50:27 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","400","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-a]","tests.catalog.taxons","Sat Nov 22 12:50:25 UTC 2025","passed","Sat Nov 22 12:50:26 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","397","test_TC142_Crear_taxon_sin_referencia_de_taxon_padre","tests.catalog.taxons","Sat Nov 22 12:50:20 UTC 2025","passed","Sat Nov 22 12:50:20 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","357","test_TC_Listar_imagenes_con_paginacion_invalida[ -1]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:37 UTC 2025","passed","Sat Nov 22 12:48:37 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","398","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff-ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd]","tests.catalog.taxons","Sat Nov 22 12:51:12 UTC 2025","passed","Sat Nov 22 12:51:12 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","365","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Sat Nov 22 12:50:29 UTC 2025","passed","Sat Nov 22 12:50:29 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","771","test_TC162_Obtener_lista_imagenes_con_imagenes_existentes","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:32 UTC 2025","passed","Sat Nov 22 12:48:32 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","383","test_TC146_Actualizar_traduccion_existente_de_un_taxon","tests.catalog.taxons","Sat Nov 22 12:50:59 UTC 2025","skipped","Sat Nov 22 12:50:59 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","363","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-Test_#12/]","tests.catalog.taxons","Sat Nov 22 12:51:23 UTC 2025","passed","Sat Nov 22 12:51:23 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","396","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test_slug]","tests.catalog.taxons","Sat Nov 22 12:50:28 UTC 2025","passed","Sat Nov 22 12:50:28 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","330","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[0-1]","tests.catalog.taxons","Sat Nov 22 12:50:04 UTC 2025","passed","Sat Nov 22 12:50:04 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","382","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh-test_slug]","tests.catalog.taxons","Sat Nov 22 12:51:16 UTC 2025","passed","Sat Nov 22 12:51:16 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","398","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg-test-slug]","tests.catalog.taxons","Sat Nov 22 12:51:14 UTC 2025","passed","Sat Nov 22 12:51:14 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","369","test_TC_Listar_imagenes_con_paginacion_valida[1-0]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:35 UTC 2025","passed","Sat Nov 22 12:48:35 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","409","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[a-test_slug]","tests.catalog.taxons","Sat Nov 22 12:50:25 UTC 2025","passed","Sat Nov 22 12:50:25 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","382","test_TC122_Crear_taxon_con_solo_campos_requeridos","tests.catalog.taxons","Sat Nov 22 12:50:13 UTC 2025","passed","Sat Nov 22 12:50:13 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","374","test_TC161_Eliminar_taxon_sin_taxones_hijos_asociados","tests.catalog.taxons","Sat Nov 22 12:51:52 UTC 2025","passed","Sat Nov 22 12:51:52 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","386","test_TC_Actualizar_taxon_con_posicion_valida[1]","tests.catalog.taxons","Sat Nov 22 12:50:52 UTC 2025","passed","Sat Nov 22 12:50:52 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","352","test_TC191_Eliminar_imagen_existente_asociado_a_un_taxon_valido","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:48 UTC 2025","passed","Sat Nov 22 12:49:48 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","315","test_TC172_Validar_error_al_obtener_imagen_de_un_taxon_con_token_invalido","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:43 UTC 2025","passed","Sat Nov 22 12:48:44 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","399","test_TC_Agregar_imagen_con_extension_valida_a_un_taxon[test_image_valid.png]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:57 UTC 2025","passed","Sat Nov 22 12:48:58 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","706","test_TC154_Validar_error_al_intentar_eliminar_dos_veces_el_mismo_taxon","tests.catalog.taxons","Sat Nov 22 12:51:37 UTC 2025","passed","Sat Nov 22 12:51:38 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","375","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test slug]","tests.catalog.taxons","Sat Nov 22 12:50:31 UTC 2025","passed","Sat Nov 22 12:50:31 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","365","test_TC_Listar_imagenes_con_paginacion_invalida[1.5-1]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:36 UTC 2025","skipped","Sat Nov 22 12:48:37 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","522","test_TC164_Listar_imagenes_sin_autenticacion","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:32 UTC 2025","passed","Sat Nov 22 12:48:33 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","332","test_TC194_Validar_error_al_eliminar_imagen_con_token_invalido","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:55 UTC 2025","passed","Sat Nov 22 12:49:56 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","381","test_TC_187_511_Validar_error_al_intentar_actualizar_archivo[test_image_gif_valid.gif]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:31 UTC 2025","skipped","Sat Nov 22 12:49:31 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","398","test_TC_Autenticacion_fallida_400[payload4]","tests.login","Sat Nov 22 12:51:58 UTC 2025","passed","Sat Nov 22 12:51:58 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","403","test_TC173_Agregar_imagen_a_un_taxon_existente","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:47 UTC 2025","passed","Sat Nov 22 12:48:47 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","550","test_TC181_Actualizar_imagen_asociado_de_un_taxon_existente","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:18 UTC 2025","passed","Sat Nov 22 12:49:18 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","807","test_TC163_Obtener_lista_imagenes_sin_imagenes_asociadas","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:29 UTC 2025","passed","Sat Nov 22 12:48:30 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","405","test_TC385_Crear_taxon_con_mas_de_una_traduccion_valida","tests.catalog.taxons","Sat Nov 22 12:50:31 UTC 2025","passed","Sat Nov 22 12:50:32 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","819","test_TC180_Agregar_mas_de_una_imagen_a_un_taxon_existente","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:48 UTC 2025","passed","Sat Nov 22 12:48:49 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","363","test_TC170_Validar_error_al_obtener_imagen_inexistente_en_taxon_valido","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:43 UTC 2025","skipped","Sat Nov 22 12:48:43 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","354","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Sat Nov 22 12:51:17 UTC 2025","passed","Sat Nov 22 12:51:18 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","360","test_TC_Listar_imagenes_con_paginacion_invalida[1--1]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:37 UTC 2025","passed","Sat Nov 22 12:48:38 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","387","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc-ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff]","tests.catalog.taxons","Sat Nov 22 12:51:27 UTC 2025","passed","Sat Nov 22 12:51:27 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","387","test_TC_Agregar_imagen_con_extension_valida_a_un_taxon[test_image_svg_valid.svg]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:02 UTC 2025","passed","Sat Nov 22 12:49:02 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","354","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-Test_#12/]","tests.catalog.taxons","Sat Nov 22 12:50:31 UTC 2025","passed","Sat Nov 22 12:50:31 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","409","test_TC_Autenticacion_fallida_400[payload3]","tests.login","Sat Nov 22 12:51:57 UTC 2025","passed","Sat Nov 22 12:51:58 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","348","test_TC_Listar_imagenes_con_paginacion_invalida[1-1.5]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:38 UTC 2025","skipped","Sat Nov 22 12:48:38 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","546","test_TC169_Obtener_imagen_existente_por_ID","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:42 UTC 2025","passed","Sat Nov 22 12:48:43 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","372","test_TC157_Eliminar_taxon_sin_imagen_asociada","tests.catalog.taxons","Sat Nov 22 12:51:44 UTC 2025","passed","Sat Nov 22 12:51:45 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","440","test_TC_Autenticacion_fallida_400[payload0]","tests.login","Sat Nov 22 12:51:56 UTC 2025","passed","Sat Nov 22 12:51:56 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","389","test_TC_Crear_taxon_con_code_valido[code-test]","tests.catalog.taxons","Sat Nov 22 12:50:15 UTC 2025","passed","Sat Nov 22 12:50:16 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","357","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-test slug]","tests.catalog.taxons","Sat Nov 22 12:50:29 UTC 2025","passed","Sat Nov 22 12:50:30 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","371","test_TC_Validar_error_al_crear_taxon_con_code_invalido[Test_#12/-code: Taxon code can only be comprised of letters, numbers, dashes and underscores.]","tests.catalog.taxons","Sat Nov 22 12:50:18 UTC 2025","passed","Sat Nov 22 12:50:18 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","551","test_TC_Listar_imagenes_con_paginacion_invalida[1-uno]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:38 UTC 2025","skipped","Sat Nov 22 12:48:39 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","374","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee-c]","tests.catalog.taxons","Sat Nov 22 12:51:10 UTC 2025","passed","Sat Nov 22 12:51:10 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","342","test_TC_188_514_Validar_error_al_actualizar_con_extension_invalida[test_image_pdf_invalid.pdf]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:40 UTC 2025","skipped","Sat Nov 22 12:49:41 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","375","test_TC136_Validar_error_al_actualizar_taxon_inexistente","tests.catalog.taxons","Sat Nov 22 12:50:37 UTC 2025","passed","Sat Nov 22 12:50:37 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","414","test_TC_Agregar_imagen_con_extension_invalida_a_un_taxon[test_image_pdf_invalid.pdf]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:07 UTC 2025","skipped","Sat Nov 22 12:49:07 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","698","test_TC197_Verificar_que_una_imagen_eliminada_no_exista","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:59 UTC 2025","passed","Sat Nov 22 12:50:00 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","403","test_TC_Autenticacion_fallida_401[api@example.com- sylius-api ]","tests.login","Sat Nov 22 12:51:55 UTC 2025","passed","Sat Nov 22 12:51:56 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","412","test_TC196_Validar_error_al_eliminar_imagen_sin_code","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:52 UTC 2025","passed","Sat Nov 22 12:49:52 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","339","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[ -1]","tests.catalog.taxons","Sat Nov 22 12:50:05 UTC 2025","passed","Sat Nov 22 12:50:06 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","357","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb-]","tests.catalog.taxons","Sat Nov 22 12:51:25 UTC 2025","passed","Sat Nov 22 12:51:25 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","703","test_TC158_Verificar_imagen_de_taxon_eliminado_no_exista","tests.catalog.taxons","Sat Nov 22 12:51:43 UTC 2025","passed","Sat Nov 22 12:51:43 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","1044","test_TC159_Eliminar_taxon_con_taxones_hijos","tests.catalog.taxons","Sat Nov 22 12:51:46 UTC 2025","passed","Sat Nov 22 12:51:47 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","394","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[d-test_slug]","tests.catalog.taxons","Sat Nov 22 12:51:08 UTC 2025","passed","Sat Nov 22 12:51:09 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","404","test_TC145_Actualizar_taxon_sin_referencia_de_taxon_padre","tests.catalog.taxons","Sat Nov 22 12:50:46 UTC 2025","passed","Sat Nov 22 12:50:46 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","393","test_TC387_Crear_taxon_sin_descripcion_en_traduccion","tests.catalog.taxons","Sat Nov 22 12:50:33 UTC 2025","passed","Sat Nov 22 12:50:33 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","354","test_TC_Listar_imagenes_con_paginacion_invalida[1-None]","tests.catalog.taxons.taxon_images","Sat Nov 22 12:48:39 UTC 2025","skipped","Sat Nov 22 12:48:39 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","388","test_TC185_Agregar_imagen_a_un_taxon_con_campo_tipo_con_cero_caracteres","tests.catalog.taxons.taxon_images","Sat Nov 22 12:49:13 UTC 2025","passed","Sat Nov 22 12:49:14 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
