"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","313","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Tue Nov 11 18:49:29 UTC 2025","passed","Tue Nov 11 18:49:29 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","302","test_TC_187_511_Validar_error_al_intentar_actualizar_archivo[test_image_gif_valid.gif]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:44 UTC 2025","skipped","Tue Nov 11 18:48:44 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","334","test_TC186_Validar_error_al_agregar_imagen_a_un_taxon_con_campo_tipo_con_256_caracteres","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:33 UTC 2025","passed","Tue Nov 11 18:48:33 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","365","test_TC196_Validar_error_al_eliminar_imagen_sin_code","tests.catalog.taxons.taxon_images","Tue Nov 11 18:49:01 UTC 2025","passed","Tue Nov 11 18:49:01 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","351","test_TC174_Validar_error_al_agregar_imagen_a_un_taxon_inexistente","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:14 UTC 2025","passed","Tue Nov 11 18:48:14 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","313","test_TC145_Actualizar_taxon_sin_referencia_de_taxon_padre","tests.catalog.taxons","Tue Nov 11 18:49:44 UTC 2025","passed","Tue Nov 11 18:49:44 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","299","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test_slug]","tests.catalog.taxons","Tue Nov 11 18:49:30 UTC 2025","passed","Tue Nov 11 18:49:30 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","472","test_TC_Agregar_imagen_con_extension_valida_a_un_taxon[test_image_jpg_valid.jpg]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:20 UTC 2025","passed","Tue Nov 11 18:48:21 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","305","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[a-a]","tests.catalog.taxons","Tue Nov 11 18:49:57 UTC 2025","passed","Tue Nov 11 18:49:58 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","359","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-Test_#12/]","tests.catalog.taxons","Tue Nov 11 18:50:14 UTC 2025","passed","Tue Nov 11 18:50:14 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","293","test_TC_Obtener_lista_de_taxones_con_paginacion_valida[1-1]","tests.catalog.taxons","Tue Nov 11 18:49:10 UTC 2025","passed","Tue Nov 11 18:49:11 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","277","test_TC112_Validar_error_al_obtener_taxon_por_code_inexistente","tests.catalog.taxons","Tue Nov 11 18:49:15 UTC 2025","passed","Tue Nov 11 18:49:15 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","307","test_TC387_Crear_taxon_sin_descripcion_en_traduccion","tests.catalog.taxons","Tue Nov 11 18:49:34 UTC 2025","passed","Tue Nov 11 18:49:34 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","307","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Tue Nov 11 18:50:09 UTC 2025","passed","Tue Nov 11 18:50:10 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","272","test_TC176_Validar_error_al_agregar_imagen_con_token_invalido","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:16 UTC 2025","passed","Tue Nov 11 18:48:16 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","493","test_TC_Listar_imagenes_con_paginacion_valida[1-1]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:01 UTC 2025","passed","Tue Nov 11 18:48:01 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","304","test_TC181_Actualizar_imagen_asociado_de_un_taxon_existente","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:34 UTC 2025","passed","Tue Nov 11 18:48:34 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","284","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Tue Nov 11 18:49:32 UTC 2025","passed","Tue Nov 11 18:49:32 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","416","test_TC164_Listar_imagenes_sin_autenticacion","tests.catalog.taxons.taxon_images","Tue Nov 11 18:47:59 UTC 2025","passed","Tue Nov 11 18:48:00 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","273","test_TC191_Eliminar_imagen_existente_asociado_a_un_taxon_valido","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:58 UTC 2025","passed","Tue Nov 11 18:48:58 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","325","test_TC_Autenticacion_fallida_401[api@example.com- sylius-api ]","tests.login","Tue Nov 11 18:50:29 UTC 2025","passed","Tue Nov 11 18:50:30 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","290","test_TC_187_511_Validar_error_al_intentar_actualizar_archivo[test_image_jpeg_valid.jpeg]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:40 UTC 2025","skipped","Tue Nov 11 18:48:40 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","420","test_TC171_Validar_error_al_obtener_imagen_de_un_taxon_sin_token_de_autenticacion","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:08 UTC 2025","passed","Tue Nov 11 18:48:08 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","555","test_TC154_Validar_error_al_intentar_eliminar_dos_veces_el_mismo_taxon","tests.catalog.taxons","Tue Nov 11 18:50:25 UTC 2025","passed","Tue Nov 11 18:50:26 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","663","test_TC180_Agregar_mas_de_una_imagen_a_un_taxon_existente","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:12 UTC 2025","passed","Tue Nov 11 18:48:13 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","244","test_TC152_Validar_error_al_eliminar_taxon_sin_autenticacion","tests.catalog.taxons","Tue Nov 11 18:50:24 UTC 2025","passed","Tue Nov 11 18:50:24 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","351","test_TC152_Validar_error_al_eliminar_taxon_sin_code","tests.catalog.taxons","Tue Nov 11 18:50:23 UTC 2025","passed","Tue Nov 11 18:50:23 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","281","test_TC170_Validar_error_al_obtener_imagen_inexistente_en_taxon_valido","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:08 UTC 2025","skipped","Tue Nov 11 18:48:08 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","290","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa]","tests.catalog.taxons","Tue Nov 11 18:50:11 UTC 2025","passed","Tue Nov 11 18:50:11 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","322","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-a]","tests.catalog.taxons","Tue Nov 11 18:49:28 UTC 2025","passed","Tue Nov 11 18:49:28 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","306","test_TC_Validar_error_al_actualizar_traduccion_de_taxon_con_name_y_slug_invalido[eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee-Test_#12/]","tests.catalog.taxons","Tue Nov 11 18:50:20 UTC 2025","passed","Tue Nov 11 18:50:20 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","287","test_TC_187_511_Validar_error_al_intentar_actualizar_archivo[test_image_valid.png]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:41 UTC 2025","skipped","Tue Nov 11 18:48:41 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","312","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[d-test_slug]","tests.catalog.taxons","Tue Nov 11 18:50:02 UTC 2025","passed","Tue Nov 11 18:50:02 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","343","test_TC_Autenticacion_fallida_400[payload5]","tests.login","Tue Nov 11 18:50:32 UTC 2025","passed","Tue Nov 11 18:50:32 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","294","test_TC_Validar_error_al_crear_taxon_con_code_invalido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-code: The code must not be longer than 255 characters.]","tests.catalog.taxons","Tue Nov 11 18:49:22 UTC 2025","passed","Tue Nov 11 18:49:22 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","369","test_TC_Autenticacion_fallida_400[payload2]","tests.login","Tue Nov 11 18:50:30 UTC 2025","passed","Tue Nov 11 18:50:31 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","294","test_TC_187_511_Validar_error_al_intentar_actualizar_archivo[test_image_jpg_valid.jpg]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:43 UTC 2025","skipped","Tue Nov 11 18:48:43 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","277","test_TC_Listar_imagenes_con_paginacion_invalida[1-1.5]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:04 UTC 2025","skipped","Tue Nov 11 18:48:04 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","317","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff-ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd]","tests.catalog.taxons","Tue Nov 11 18:50:05 UTC 2025","passed","Tue Nov 11 18:50:05 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","319","test_TC385_Crear_taxon_con_mas_de_una_traduccion_valida","tests.catalog.taxons","Tue Nov 11 18:49:33 UTC 2025","passed","Tue Nov 11 18:49:33 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","453","test_TC_Listar_imagenes_con_paginacion_invalida[1.5-1]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:02 UTC 2025","skipped","Tue Nov 11 18:48:03 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","231","test_TC193_Validar_error_al_eliminar_imagen_sin_token","tests.catalog.taxons.taxon_images","Tue Nov 11 18:49:02 UTC 2025","passed","Tue Nov 11 18:49:02 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","400","test_TC_Autenticacion_fallida_400[payload1]","tests.login","Tue Nov 11 18:50:30 UTC 2025","passed","Tue Nov 11 18:50:30 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","290","test_TC136_Validar_error_al_actualizar_taxon_inexistente","tests.catalog.taxons","Tue Nov 11 18:49:37 UTC 2025","passed","Tue Nov 11 18:49:37 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","288","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-]","tests.catalog.taxons","Tue Nov 11 18:49:30 UTC 2025","passed","Tue Nov 11 18:49:31 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","307","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test-slug]","tests.catalog.taxons","Tue Nov 11 18:49:29 UTC 2025","passed","Tue Nov 11 18:49:29 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","439","test_TC_Listar_imagenes_con_paginacion_invalida[-1-1]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:02 UTC 2025","passed","Tue Nov 11 18:48:02 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","322","test_TC386_Crear_taxon_con_descripcion_en_traduccion","tests.catalog.taxons","Tue Nov 11 18:49:33 UTC 2025","passed","Tue Nov 11 18:49:34 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","282","test_TC141_Validar_error_al_actualizar_taxon_con_referencia_de_taxon_padre_invalido","tests.catalog.taxons","Tue Nov 11 18:49:46 UTC 2025","passed","Tue Nov 11 18:49:46 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","320","test_TC_Validar_error_al_actualizar_taxon_con_posicion_invalida[-1]","tests.catalog.taxons","Tue Nov 11 18:49:51 UTC 2025","skipped","Tue Nov 11 18:49:52 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","236","test_TC123_Validar_error_al_crear_taxon_sin_autenticacion","tests.catalog.taxons","Tue Nov 11 18:49:18 UTC 2025","passed","Tue Nov 11 18:49:19 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","370","test_TC_91_Autenticacion_exitosa_con_email_y_contrasena_validos[API@EXAMPLE.COM-sylius-api]","tests.login","Tue Nov 11 18:50:28 UTC 2025","passed","Tue Nov 11 18:50:28 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","306","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[a-test-slug]","tests.catalog.taxons","Tue Nov 11 18:49:27 UTC 2025","passed","Tue Nov 11 18:49:27 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","251","test_TC153_Validar_error_al_eliminar_taxon_con_token_invalido","tests.catalog.taxons","Tue Nov 11 18:50:24 UTC 2025","passed","Tue Nov 11 18:50:25 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","289","test_TC_418_421_Validar_error_al_obtener_imagen_con_ID_invalido[uno]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:09 UTC 2025","passed","Tue Nov 11 18:48:09 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","334","test_TC_Agregar_imagen_con_extension_valida_a_un_taxon[test_image_valid.png]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:19 UTC 2025","passed","Tue Nov 11 18:48:19 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","312","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[c-test-slug]","tests.catalog.taxons","Tue Nov 11 18:50:00 UTC 2025","passed","Tue Nov 11 18:50:01 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","271","test_TC_418_421_Validar_error_al_obtener_imagen_con_ID_invalido[-1]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:09 UTC 2025","passed","Tue Nov 11 18:48:09 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","294","test_TC_188_514_Validar_error_al_actualizar_con_extension_invalida[test_image_pdf_invalid.pdf]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:52 UTC 2025","skipped","Tue Nov 11 18:48:52 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","561","test_TC155_Verificar_que_un_taxon_eliminado_no_exista_mas","tests.catalog.taxons","Tue Nov 11 18:50:26 UTC 2025","passed","Tue Nov 11 18:50:27 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","295","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[uno-1]","tests.catalog.taxons","Tue Nov 11 18:49:12 UTC 2025","passed","Tue Nov 11 18:49:12 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","306","test_TC122_Crear_taxon_con_solo_campos_requeridos","tests.catalog.taxons","Tue Nov 11 18:49:18 UTC 2025","passed","Tue Nov 11 18:49:18 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","269","test_TC_Listar_imagenes_con_paginacion_invalida[1-uno]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:04 UTC 2025","skipped","Tue Nov 11 18:48:04 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","231","test_TC113_Validar_error_al_obtener_taxon_sin_autenticacion","tests.catalog.taxons","Tue Nov 11 18:49:15 UTC 2025","passed","Tue Nov 11 18:49:16 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","288","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-1.5]","tests.catalog.taxons","Tue Nov 11 18:49:13 UTC 2025","skipped","Tue Nov 11 18:49:13 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","293","test_TC_Validar_error_al_actualizar_taxon_con_posicion_invalida[1.5]","tests.catalog.taxons","Tue Nov 11 18:49:50 UTC 2025","passed","Tue Nov 11 18:49:50 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","326","test_TC_Actualizar_taxon_con_posicion_valida[1]","tests.catalog.taxons","Tue Nov 11 18:49:49 UTC 2025","passed","Tue Nov 11 18:49:49 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","506","test_TC_Agregar_imagen_con_extension_valida_a_un_taxon[test_image_jpeg_valid.jpeg]","tests.catalog.taxons.taxon_images","Tue Nov 11 18:48:18 UTC 2025","passed","Tue Nov 11 18:48:18 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","311","test_TC_Crear_taxon_con_code_valido[code-test]","tests.catalog.taxons","Tue Nov 11 18:49:20 UTC 2025","passed","Tue Nov 11 18:49:21 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","244","test_TC194_Validar_error_al_eliminar_imagen_con_token_invalido","tests.catalog.taxons.taxon_images","Tue Nov 11 18:49:04 UTC 2025","passed","Tue Nov 11 18:49:04 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
